startDate,endDate,indexType,roomsCount,newApartment,avgPrice,avgPricePerSurface
06.03.2023,12.03.2023,listings,,1,122433.98,1626.74
06.03.2023,12.03.2023,listings,,0,115049.88,1700.79
06.03.2023,12.03.2023,listings,1,1,51927.28,1299.96
06.03.2023,12.03.2023,listings,1,0,55134.2,1589.53
06.03.2023,12.03.2023,listings,2,1,87408.22,1505.29
06.03.2023,12.03.2023,listings,2,0,86868.46,1635.99
06.03.2023,12.03.2023,listings,3,1,154754.29,1789.6
06.03.2023,12.03.2023,listings,3,0,135091.03,1732.17
06.03.2023,12.03.2023,listings,4,1,475113.2,2864.89
06.03.2023,12.03.2023,listings,4,0,260874.33,2043.58
06.03.2023,12.03.2023,apartments,,,126883.74,1745.89
06.03.2023,12.03.2023,apartments,1,,55474.55,1501.95
06.03.2023,12.03.2023,apartments,2,,88689.39,1643.6
06.03.2023,12.03.2023,apartments,3,,143290.86,1792.57
06.03.2023,12.03.2023,apartments,4,,356180.18,2438.87
06.03.2023,12.03.2023,apartments,,1,144513.59,1830.05
06.03.2023,12.03.2023,apartments,,0,117017.77,1698.79
06.03.2023,12.03.2023,apartments,1,1,55418.8,1377.63
06.03.2023,12.03.2023,apartments,1,0,55507.78,1576.06
06.03.2023,12.03.2023,apartments,2,1,94712.76,1679.8
06.03.2023,12.03.2023,apartments,2,0,85043.06,1621.68
06.03.2023,12.03.2023,apartments,3,1,163601.75,1939.78
06.03.2023,12.03.2023,apartments,3,0,132877.11,1717.1
