startDate,endDate,indexType,roomsCount,newApartment,avgPrice,avgPricePerSurface
27.02.2023,05.03.2023,soldApartments,,0,114667.51,1697.16
27.02.2023,05.03.2023,soldApartments,1,1,49184.31,1362.76
27.02.2023,05.03.2023,soldApartments,1,0,54278.75,1567.02
27.02.2023,05.03.2023,soldApartments,2,1,92542.83,1686.98
27.02.2023,05.03.2023,soldApartments,2,0,84520.38,1630.04
27.02.2023,05.03.2023,soldApartments,3,1,161818.99,1896.65
27.02.2023,05.03.2023,soldApartments,3,0,133465.07,1725
27.02.2023,05.03.2023,soldApartments,4,1,451508.39,2770.91
27.02.2023,05.03.2023,soldApartments,4,0,274503.26,2088.17
06.03.2023,12.03.2023,listings,,,114937.89,1639
06.03.2023,12.03.2023,listings,1,,53337.59,1454.99
06.03.2023,12.03.2023,listings,2,,85728.84,1552.34
06.03.2023,12.03.2023,listings,3,,138554.11,1714.52
06.03.2023,12.03.2023,listings,4,,309823.73,2200.12
06.03.2023,12.03.2023,listings,,1,114893.71,1554.37
06.03.2023,12.03.2023,listings,,0,114969.66,1699.85
06.03.2023,12.03.2023,listings,1,1,51069.74,1283.52
06.03.2023,12.03.2023,listings,1,0,55113.03,1589.23
06.03.2023,12.03.2023,listings,2,1,84536,1459.4
06.03.2023,12.03.2023,listings,2,0,86788.68,1634.93
06.03.2023,12.03.2023,listings,3,1,144938.92,1684.55
06.03.2023,12.03.2023,listings,3,0,135006.67,1731.17
06.03.2023,12.03.2023,listings,4,1,419598.92,2552.8
06.03.2023,12.03.2023,listings,4,0,260713.78,2042.34
06.03.2023,12.03.2023,apartments,,,123572.61,1716.03
06.03.2023,12.03.2023,apartments,1,,55099.61,1495.16
06.03.2023,12.03.2023,apartments,2,,87542.4,1624.99
06.03.2023,12.03.2023,apartments,3,,140055.56,1757.5
06.03.2023,12.03.2023,apartments,4,,338745.7,2339.29
06.03.2023,12.03.2023,apartments,,1,135415.27,1748.52
06.03.2023,12.03.2023,apartments,,0,116945.25,1697.86
06.03.2023,12.03.2023,apartments,1,1,54511.7,1360.92
06.03.2023,12.03.2023,apartments,1,0,55450.1,1575.19
06.03.2023,12.03.2023,apartments,2,1,91726.15,1631.49
06.03.2023,12.03.2023,apartments,2,0,85009.72,1621.05
06.03.2023,12.03.2023,apartments,3,1,154251.22,1838.64
06.03.2023,12.03.2023,apartments,3,0,132777.2,1715.9
